experimentId;instanceName;studyRegion;averageDemand;shareCustomersInTollZones;cUCC;cToll;tollType;sumTotalCost;sumUCCCost;qUsageUCC;numUCCUsage;uCCUsagePercent;numTrucksInTollArea;numMediumTrucks;numLargeTrucks;sumTollCost;numTollAreaTruckEntries
240;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;2;15;per_entrance;1349.09328;74;37;15;75;2;3;1;45;3
241;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;2;20;per_entrance;1361.861;92;46;17;85;1;4;1;20;1
242;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;2;5;per_entrance;1316.88378;50;25;11;55;3;5;0;25;5
243;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;2;0;none;1288.70106;50;25;11;55;5;5;0;0;7
244;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;10;per_day;1366.11034;52;13;7;35;3;5;0;30;6
245;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;15;per_day;1381.11034;52;13;7;35;3;5;0;45;6
246;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;20;per_day;1396.11034;52;13;7;35;3;5;0;60;6
247;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;5;per_day;1351.11034;52;13;7;35;3;5;0;15;6
248;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;10;per_entrance;1386.11296;60;15;8;40;2;4;1;20;2
249;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;15;per_entrance;1396.11296;60;15;8;40;2;4;1;30;2
250;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;20;per_entrance;1406.11296;60;15;8;40;2;4;1;40;2
251;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;5;per_entrance;1362.09822;48;12;7;35;3;5;0;25;5
252;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;4;0;none;1331.7062;52;13;7;35;5;5;0;0;11
253;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;10;per_day;1391.09822;72;12;7;35;3;5;0;30;5
254;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;15;per_day;1406.09822;72;12;7;35;3;5;0;45;5
255;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;20;per_day;1421.09822;72;12;7;35;3;5;0;60;5
256;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;5;per_day;1376.09822;72;12;7;35;3;5;0;15;5
257;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;10;per_entrance;1411.09822;72;12;7;35;3;5;0;50;5
258;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;15;per_entrance;1426.11296;90;15;8;40;2;4;1;30;2
259;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;20;per_entrance;1436.11296;90;15;8;40;2;4;1;40;2
260;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;5;per_entrance;1386.09822;72;12;7;35;3;5;0;25;5
261;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;6;0;none;1357.7062;78;13;7;35;5;5;0;0;11
262;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;10;per_day;1415.09822;96;12;7;35;3;5;0;30;5
263;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;15;per_day;1430.09822;96;12;7;35;3;5;0;45;5
264;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;20;per_day;1445.09822;96;12;7;35;3;5;0;60;5
265;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;5;per_day;1400.09822;96;12;7;35;3;5;0;15;5
266;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;10;per_entrance;1422.96104;0;0;0;0;3;3;2;30;3
267;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;15;per_entrance;1437.96104;0;0;0;0;3;3;2;45;3
268;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;20;per_entrance;1452.96104;0;0;0;0;3;3;2;60;3
269;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;5;per_entrance;1407.96104;0;0;0;0;3;3;2;15;3
270;milan_20-30-1-5_tw_60_d480_q3;Milan;3;40;8;0;none;1383.7062;104;13;7;35;5;5;0;0;11
271;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;10;per_day;1313.23016;0;0;0;0;4;4;1;40;9
272;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;15;per_day;1333.23016;0;0;0;0;4;4;1;60;9
273;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;20;per_day;1353.23016;0;0;0;0;4;4;1;80;9
274;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;5;per_day;1290.64784;0;0;0;0;5;5;0;25;12
275;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;10;per_entrance;1334.65888;0;0;0;0;4;4;1;40;4
276;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;15;per_entrance;1354.65888;0;0;0;0;4;4;1;60;4
277;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;20;per_entrance;1374.65888;0;0;0;0;4;4;1;80;4
278;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;5;per_entrance;1311.1982;0;0;0;0;4;4;1;35;7
279;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;10;0;none;1265.64784;0;0;0;0;5;5;0;0;12
280;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;10;per_day;1239.7607;28;14;7;35;3;3;1;30;6
281;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;15;per_day;1254.7607;28;14;7;35;3;3;1;45;6
282;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;20;per_day;1264.03694;92;46;17;85;1;3;1;20;1
283;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;5;per_day;1224.7607;28;14;7;35;3;3;1;15;6
284;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;10;per_entrance;1254.03694;92;46;17;85;1;3;1;10;1
285;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;15;per_entrance;1259.03694;92;46;17;85;1;3;1;15;1
286;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;20;per_entrance;1264.03694;92;46;17;85;1;3;1;20;1
287;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;5;per_entrance;1237.1843;72;36;14;70;3;3;1;25;5
288;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;2;0;none;1209.7607;28;14;7;35;3;3;1;0;6
289;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;10;per_day;1267.7607;56;14;7;35;3;3;1;30;6
290;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;15;per_day;1282.7607;56;14;7;35;3;3;1;45;6
291;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;20;per_day;1297.7607;56;14;7;35;3;3;1;60;6
292;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;5;per_day;1252.7607;56;14;7;35;3;3;1;15;6
293;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;10;per_entrance;1289.6773;56;14;7;35;3;3;1;30;3
294;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;15;per_entrance;1304.6773;56;14;7;35;3;3;1;45;3
295;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;20;per_entrance;1319.6773;56;14;7;35;3;3;1;60;3
296;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;5;per_entrance;1267.7607;56;14;7;35;3;3;1;30;6
297;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;4;0;none;1237.7607;56;14;7;35;3;3;1;0;6
298;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;10;per_day;1295.7607;84;14;7;35;3;3;1;30;6
299;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;15;per_day;1310.7607;84;14;7;35;3;3;1;45;6
300;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;20;per_day;1325.7607;84;14;7;35;3;3;1;60;6
301;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;5;per_day;1280.7607;84;14;7;35;3;3;1;15;6
302;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;10;per_entrance;1317.6773;84;14;7;35;3;3;1;30;3
303;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;15;per_entrance;1332.6773;84;14;7;35;3;3;1;45;3
304;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;20;per_entrance;1347.6773;84;14;7;35;3;3;1;60;3
305;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;5;per_entrance;1295.7607;84;14;7;35;3;3;1;30;6
306;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;6;0;none;1265.64784;0;0;0;0;5;5;0;0;12
307;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;10;per_day;1313.23016;0;0;0;0;4;4;1;40;9
308;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;15;per_day;1333.23016;0;0;0;0;4;4;1;60;9
309;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;20;per_day;1353.23016;0;0;0;0;4;4;1;80;9
310;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;5;per_day;1290.64784;0;0;0;0;5;5;0;25;12
311;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;10;per_entrance;1334.65888;0;0;0;0;4;4;1;40;4
312;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;15;per_entrance;1354.65888;0;0;0;0;4;4;1;60;4
313;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;20;per_entrance;1374.65888;0;0;0;0;4;4;1;80;4
314;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;5;per_entrance;1311.1982;0;0;0;0;4;4;1;35;7
315;milan_20-30-1-6_tw_60_d480_q3;Milan;3;40;8;0;none;1265.64784;0;0;0;0;5;5;0;0;12
316;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;10;per_day;1394.24984;0;0;0;0;3;4;1;30;5
317;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;15;per_day;1409.24984;0;0;0;0;3;4;1;45;5
318;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;20;per_day;1424.24984;0;0;0;0;3;4;1;60;5
319;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;5;per_day;1376.2208;0;0;0;0;4;4;1;20;7
320;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;10;per_entrance;1414.24984;0;0;0;0;3;4;1;50;5
321;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;15;per_entrance;1439.24984;0;0;0;0;3;4;1;75;5
322;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;20;per_entrance;1459.24376;0;0;0;0;3;4;1;60;3
323;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;5;per_entrance;1388.16644;0;0;0;0;4;4;1;30;6
324;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;10;0;none;1352.0515;0;0;0;0;5;4;1;0;8
325;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;10;per_day;1309.37174;72;36;14;70;2;3;1;20;3
326;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;15;per_day;1319.37174;72;36;14;70;2;3;1;30;3
327;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;20;per_day;1329.37174;72;36;14;70;2;3;1;40;3
328;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;5;per_day;1299.37174;72;36;14;70;2;3;1;10;3
329;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;10;per_entrance;1319.37174;72;36;14;70;2;3;1;30;3
330;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;15;per_entrance;1329.51606;72;36;14;70;2;3;1;30;2
331;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;20;per_entrance;1339.51606;72;36;14;70;2;3;1;40;2
332;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;5;per_entrance;1304.37174;72;36;14;70;2;3;1;15;3
333;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;2;0;none;1289.37174;72;36;14;70;3;3;1;0;4
334;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;10;per_day;1356.1754;60;15;9;45;3;5;0;30;7
335;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;15;per_day;1371.1754;60;15;9;45;3;5;0;45;7
336;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;20;per_day;1386.1754;60;15;9;45;3;5;0;60;7
337;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;5;per_day;1341.1754;60;15;9;45;3;5;0;15;7
338;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;10;per_entrance;1389.41392;52;13;8;40;4;5;0;60;6
339;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;15;per_entrance;1401.51606;144;36;14;70;2;3;1;30;2
340;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;20;per_entrance;1411.51606;144;36;14;70;2;3;1;40;2
341;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;5;per_entrance;1359.41392;52;13;8;40;4;5;0;30;6
342;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;4;0;none;1321.63934;60;15;9;45;4;5;0;0;9
343;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;10;per_day;1386.1754;90;15;9;45;3;5;0;30;7
344;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;15;per_day;1401.1754;90;15;9;45;3;5;0;45;7
345;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;20;per_day;1416.1754;90;15;9;45;3;5;0;60;7
346;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;5;per_day;1369.37916;66;11;8;40;4;5;0;20;8
347;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;10;per_entrance;1411.53746;66;11;7;35;4;5;0;60;6
348;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;15;per_entrance;1438.70224;66;11;7;35;3;5;0;75;5
349;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;20;per_entrance;1459.24376;0;0;0;0;3;4;1;60;3
350;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;5;per_entrance;1381.53746;66;11;7;35;4;5;0;30;6
351;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;6;0;none;1345.02772;48;8;6;30;5;5;0;0;8
352;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;10;per_day;1394.24984;0;0;0;0;3;4;1;30;5
353;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;15;per_day;1409.24984;0;0;0;0;3;4;1;45;5
354;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;20;per_day;1424.24984;0;0;0;0;3;4;1;60;5
355;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;5;per_day;1376.2208;0;0;0;0;4;4;1;20;7
356;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;10;per_entrance;1414.24984;0;0;0;0;3;4;1;50;5
357;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;15;per_entrance;1439.24984;0;0;0;0;3;4;1;75;5
358;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;20;per_entrance;1459.24376;0;0;0;0;3;4;1;60;3
359;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;5;per_entrance;1388.16644;0;0;0;0;4;4;1;30;6
360;milan_20-30-1-7_tw_60_d480_q3;Milan;3;40;8;0;none;1352.0515;0;0;0;0;5;4;1;0;8
361;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;10;per_day;1329.09128;0;0;0;0;4;4;1;40;5
362;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;15;per_day;1348.66978;0;0;0;0;3;4;1;45;6
363;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;20;per_day;1363.66978;0;0;0;0;3;4;1;60;6
364;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;5;per_day;1309.09128;0;0;0;0;4;4;1;20;5
365;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;10;per_entrance;1339.09128;0;0;0;0;4;4;1;50;5
366;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;15;per_entrance;1364.09128;0;0;0;0;4;4;1;75;5
367;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;20;per_entrance;1389.09128;0;0;0;0;4;4;1;100;5
368;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;5;per_entrance;1314.09128;0;0;0;0;4;4;1;25;5
369;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;10;0;none;1288.061;0;0;0;0;5;4;1;0;9
370;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;10;per_day;1223.6828;74;37;14;70;2;3;1;20;4
371;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;15;per_day;1233.6828;74;37;14;70;2;3;1;30;4
372;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;20;per_day;1243.6828;74;37;14;70;2;3;1;40;4
373;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;5;per_day;1213.6828;74;37;14;70;2;3;1;10;4
374;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;10;per_entrance;1234.8535;74;37;14;70;2;3;1;20;2
375;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;15;per_entrance;1244.8535;74;37;14;70;2;3;1;30;2
376;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;20;per_entrance;1254.8535;74;37;14;70;2;3;1;40;2
377;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;5;per_entrance;1223.6828;74;37;14;70;2;3;1;20;4
378;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;2;0;none;1203.38952;74;37;14;70;3;3;1;0;5
379;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;10;per_day;1292.71658;60;15;7;35;3;3;1;30;8
380;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;15;per_day;1307.6828;148;37;14;70;2;3;1;30;4
381;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;20;per_day;1317.6828;148;37;14;70;2;3;1;40;4
382;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;5;per_day;1277.71658;60;15;7;35;3;3;1;15;8
383;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;10;per_entrance;1308.8535;148;37;14;70;2;3;1;20;2
384;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;15;per_entrance;1318.8535;148;37;14;70;2;3;1;30;2
385;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;20;per_entrance;1328.8535;148;37;14;70;2;3;1;40;2
386;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;5;per_entrance;1297.6828;148;37;14;70;2;3;1;20;4
387;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;4;0;none;1262.71658;60;15;7;35;3;3;1;0;8
388;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;10;per_day;1322.71658;90;15;7;35;3;3;1;30;8
389;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;15;per_day;1337.71658;90;15;7;35;3;3;1;45;8
390;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;20;per_day;1352.71658;90;15;7;35;3;3;1;60;8
391;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;5;per_day;1307.71658;90;15;7;35;3;3;1;15;8
392;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;10;per_entrance;1339.09128;0;0;0;0;4;4;1;50;5
393;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;15;per_entrance;1364.09128;0;0;0;0;4;4;1;75;5
394;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;20;per_entrance;1389.09128;0;0;0;0;4;4;1;100;5
395;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;5;per_entrance;1314.09128;0;0;0;0;4;4;1;25;5
396;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;6;0;none;1288.061;0;0;0;0;5;4;1;0;9
397;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;10;per_day;1329.09128;0;0;0;0;4;4;1;40;5
398;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;15;per_day;1348.66978;0;0;0;0;3;4;1;45;6
399;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;20;per_day;1363.66978;0;0;0;0;3;4;1;60;6
400;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;5;per_day;1309.09128;0;0;0;0;4;4;1;20;5
401;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;10;per_entrance;1339.09128;0;0;0;0;4;4;1;50;5
402;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;15;per_entrance;1364.09128;0;0;0;0;4;4;1;75;5
403;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;20;per_entrance;1389.09128;0;0;0;0;4;4;1;100;5
404;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;5;per_entrance;1314.09128;0;0;0;0;4;4;1;25;5
405;milan_20-30-1-8_tw_60_d480_q3;Milan;3;40;8;0;none;1288.061;0;0;0;0;5;4;1;0;9
406;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;10;per_day;1355.48412;0;0;0;0;4;4;1;40;9
407;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;15;per_day;1375.48412;0;0;0;0;4;4;1;60;9
408;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;20;per_day;1395.47222;30;3;3;15;3;4;1;60;5
409;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;5;per_day;1335.48412;0;0;0;0;4;4;1;20;9
410;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;10;per_entrance;1380.0148;30;3;3;15;3;4;1;30;3
411;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;15;per_entrance;1395.0148;30;3;3;15;3;4;1;45;3
412;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;20;per_entrance;1410.0148;30;3;3;15;3;4;1;60;3
413;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;5;per_entrance;1360.47222;30;3;3;15;3;4;1;25;5
414;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;10;0;none;1315.48412;0;0;0;0;4;4;1;0;9
415;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;10;per_day;1219.9589;74;37;15;75;2;3;1;20;2
416;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;15;per_day;1229.9589;74;37;15;75;2;3;1;30;2
417;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;20;per_day;1239.9589;74;37;15;75;2;3;1;40;2
418;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;5;per_day;1209.9589;74;37;15;75;2;3;1;10;2
419;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;10;per_entrance;1219.9589;74;37;15;75;2;3;1;20;2
420;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;15;per_entrance;1229.9589;74;37;15;75;2;3;1;30;2
421;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;20;per_entrance;1239.9589;74;37;15;75;2;3;1;40;2
422;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;5;per_entrance;1209.9589;74;37;15;75;2;3;1;10;2
423;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;2;0;none;1199.9589;74;37;15;75;2;3;1;0;2
424;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;10;per_day;1288.5163;120;30;14;70;2;3;1;20;4
425;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;15;per_day;1298.5163;120;30;14;70;2;3;1;30;4
426;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;20;per_day;1308.5163;120;30;14;70;2;3;1;40;4
427;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;5;per_day;1277.65696;120;30;14;70;3;3;1;15;6
428;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;10;per_entrance;1293.9589;148;37;15;75;2;3;1;20;2
429;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;15;per_entrance;1303.9589;148;37;15;75;2;3;1;30;2
430;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;20;per_entrance;1313.9589;148;37;15;75;2;3;1;40;2
431;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;5;per_entrance;1283.9589;148;37;15;75;2;3;1;10;2
432;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;4;0;none;1262.65696;120;30;14;70;3;3;1;0;6
433;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;10;per_day;1347.25186;72;12;8;40;2;4;1;20;3
434;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;15;per_day;1357.25186;72;12;8;40;2;4;1;30;3
435;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;20;per_day;1367.25186;72;12;8;40;2;4;1;40;3
436;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;5;per_day;1335.48412;0;0;0;0;4;4;1;20;9
437;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;10;per_entrance;1357.25186;72;12;8;40;2;4;1;30;3
438;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;15;per_entrance;1372.25186;72;12;8;40;2;4;1;45;3
439;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;20;per_entrance;1387.25186;72;12;8;40;2;4;1;60;3
440;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;5;per_entrance;1342.25186;72;12;8;40;2;4;1;15;3
441;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;6;0;none;1315.48412;0;0;0;0;4;4;1;0;9
442;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;10;per_day;1355.48412;0;0;0;0;4;4;1;40;9
443;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;15;per_day;1374.01892;32;4;4;20;3;4;1;45;5
444;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;20;per_day;1389.01892;32;4;4;20;3;4;1;60;5
445;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;5;per_day;1335.48412;0;0;0;0;4;4;1;20;9
446;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;10;per_entrance;1374.0148;24;3;3;15;3;4;1;30;3
447;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;15;per_entrance;1389.0148;24;3;3;15;3;4;1;45;3
448;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;20;per_entrance;1404.0148;24;3;3;15;3;4;1;60;3
449;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;5;per_entrance;1354.01892;32;4;4;20;3;4;1;25;5
450;milan_20-30-1-9_tw_60_d480_q3;Milan;3;40;8;0;none;1315.48412;0;0;0;0;4;4;1;0;9
451;milan_20-30-1-0_tw_60_d480_q_1_5;Milan;1.5;40;10;10;per_day;1030.80934;150;15;12;60;2;3;0;20;5
452;milan_20-30-1-0_tw_60_d480_q_1_5;Milan;1.5;40;10;15;per_day;1040.80934;150;15;12;60;2;3;0;30;5
453;milan_20-30-1-0_tw_60_d480_q_1_5;Milan;1.5;40;10;20;per_day;1050.80934;150;15;12;60;2;3;0;40;5
